GPS_LAT,GPS_LON,INS_LAT,INS_LON,INS_V,INS_ROLL,INS_PITCH,INS_YAW,FUS_LAT,FUS_LON,FUS_V,FUS_ROLL,FUS_PITCH,FUS_YAW,
60.18458045,24.8271289,60.18460724,24.82717865,0.3101121297,0,-0,280.2941,60.18460058,24.82717185,0.3980440992,0,0,277.6494168,
60.18458045,24.8271289,60.18460723,24.82717878,0.3117008294,0,-0,280.2941,60.18460052,24.8271719,0.3982875519,0,0,277.6361003,
60.18458045,24.8271289,60.18460721,24.8271789,0.3132895294,0,-0,280.2941,60.18460045,24.82717195,0.3985328076,0,0,277.6227868,
60.18458045,24.8271289,60.1846072,24.82717903,0.3148782298,0,-0,280.2941,60.18460038,24.827172,0.3987798637,0,0,277.6094764,
60.18458045,24.8271289,60.18460719,24.82717916,0.3164669523,0,-0,280.3465,60.18460031,24.82717206,0.3990523133,0,0,277.6485689,
60.18458045,24.8271289,60.18460718,24.82717928,0.3181636086,0,-0,280.3465,60.18460024,24.82717211,0.3993724312,0,0,277.6352645,
60.18458045,24.8271289,60.18460717,24.82717941,0.3199682193,0,-0,280.3465,60.18460017,24.82717216,0.3997448994,0,0,277.6219632,
60.18458045,24.8271289,60.18460716,24.82717954,0.3217728303,0,-0,280.3465,60.1846001,24.82717221,0.4001198848,0,0,277.6086648,
60.18458045,24.8271289,60.18460714,24.82717967,0.3235774417,0,-0,280.3465,60.18460003,24.82717227,0.4004973823,0,0,277.5953695,
60.18458045,24.8271289,60.18460713,24.8271798,0.3253820535,0,-0,280.3465,60.18459996,24.82717232,0.400877386,0,0,277.5820772,
60.18458045,24.8271289,60.18460712,24.82717994,0.3271866657,0,-0,280.3465,60.18459989,24.82717237,0.4012598903,0,0,277.5687879,
60.18458045,24.8271289,60.18460711,24.82718007,0.3289912782,0,-0,280.3465,60.18459982,24.82717243,0.4016448896,0,0,277.5555016,
60.18458045,24.8271289,60.1846071,24.8271802,0.330026573,0,-0,280.3465,60.18459976,24.82717248,0.4015185433,0,0,277.5422184,
60.18458045,24.8271289,60.18460708,24.82718033,0.3302925969,0,-0,280.4458,60.18459969,24.82717254,0.4010758262,0,0,277.6282381,
60.18458045,24.8271289,60.18460707,24.82718047,0.3305585753,0,-0,280.4458,60.18459962,24.82717259,0.4005842634,0,0,277.6149609,
60.18458045,24.8271289,60.18460706,24.8271806,0.3308245529,0,-0,280.4458,60.18459955,24.82717264,0.4000936525,0,0,277.6016867,
60.18458045,24.8271289,60.18460705,24.82718073,0.3310905306,0,-0,280.4458,60.18459948,24.8271727,0.3996039958,0,0,277.5884155,
60.18458045,24.8271289,60.18460703,24.82718087,0.3313565084,0,-0,280.4458,60.18459941,24.82717275,0.3991152955,0,0,277.5751474,
60.18458045,24.8271289,60.18460702,24.827181,0.3316224862,0,-0,280.4458,60.18459934,24.8271728,0.3986275534,0,0,277.5618822,
60.18458045,24.8271289,60.18460701,24.82718114,0.3318884641,0,-0,280.4458,60.18459927,24.82717285,0.3981407716,0,0,277.5486201,
60.18458045,24.8271289,60.184607,24.82718127,0.332154442,0,-0,280.4458,60.1845992,24.82717291,0.3976549522,0,0,277.535361,
60.18458045,24.8271289,60.18460699,24.8271814,0.33242042,0,-0,280.4458,60.18459913,24.82717296,0.397170097,0,0,277.5221049,
60.18458045,24.8271289,60.18460697,24.82718154,0.3304909437,0,-0,280.4458,60.18459907,24.82717301,0.3952264074,0,0,277.5088518,
60.18458045,24.8271289,60.18460696,24.82718167,0.326366034,0,-0,280.4856,60.184599,24.82717306,0.3923182344,0,0,277.5354017,
60.18458045,24.8271289,60.18460695,24.8271818,0.322241103,0,-0,280.4856,60.18459893,24.8271731,0.389437118,0,0,277.5221546,
60.18458045,24.8271289,60.18460694,24.82718193,0.3181161709,0,-0,280.4856,60.18459886,24.82717315,0.3866016074,0,0,277.5089106,
60.18458045,24.8271289,60.18460693,24.82718205,0.3139912378,0,-0,280.4856,60.18459879,24.82717319,0.3838127228,0,0,277.4956695,
60.18458045,24.8271289,60.18460691,24.82718218,0.309866304,0,-0,280.4856,60.18459873,24.82717323,0.3810714968,0,0,277.4824315,
60.18458045,24.8271289,60.1846069,24.8271823,0.3057413693,0,-0,280.4856,60.18459866,24.82717327,0.3783789746,0,0,277.4691965,
60.18458045,24.8271289,60.18460689,24.82718242,0.3010027975,0,-0,280.4856,60.18459859,24.8271733,0.3753655233,0,0,277.4559645,
60.18458045,24.8271289,60.18460688,24.82718254,0.2956505289,0,-0,280.3824,60.18459853,24.82717334,0.3721710532,0,0,277.3395354,
60.18458045,24.8271289,60.18460687,24.82718266,0.2902983175,0,-0,280.3824,60.18459846,24.82717337,0.3690795824,0,0,277.3263094,
60.18458045,24.8271289,60.18460686,24.82718277,0.2849461059,0,-0,280.3824,60.1845984,24.8271734,0.3660716674,0,0,277.3130864,
60.18458045,24.8271289,60.18460685,24.82718288,0.2795938932,0,-0,280.3824,60.18459833,24.82717342,0.3631494027,0,0,277.2998664,
60.18458045,24.8271289,60.18460684,24.827183,0.2744178157,0,-0,280.3824,60.18459827,24.82717345,0.3604101348,0,0,277.2866494,
60.18458045,24.8271289,60.18460683,24.8271831,0.2694178736,0,-0,280.3824,60.1845982,24.82717347,0.3578086123,0,0,277.2734355,
60.18458045,24.8271289,60.18460682,24.82718321,0.2644178335,0,-0,280.2235,60.18459814,24.82717349,0.3553052493,0,0,277.1013245,
60.18458045,24.8271289,60.18460681,24.82718331,0.2594178876,0,-0,280.2235,60.18459807,24.82717351,0.3528784988,0,0,277.0881165,
60.18458045,24.8271289,60.1846068,24.82718342,0.2544179418,0,-0,280.2235,60.18459801,24.82717352,0.3505369726,0,0,277.0749115,
60.18458045,24.8271289,60.18460679,24.82718352,0.2494179949,0,-0,280.2235,60.18459795,24.82717353,0.3482824056,0,0,277.0617095,
60.18458045,24.8271289,60.18460678,24.82718362,0.2444180471,0,-0,280.2235,60.18459789,24.82717354,0.3461165137,0,0,277.0485106,
60.18458045,24.8271289,60.18460677,24.82718371,0.2394180984,0,-0,280.2235,60.18459782,24.82717355,0.3440409885,0,0,277.0353146,
60.18458045,24.8271289,60.18460677,24.82718381,0.2344181487,0,-0,280.2235,60.18459776,24.82717355,0.3420574918,0,0,277.0221216,
60.18458045,24.8271289,60.18460676,24.8271839,0.2301534251,0,-0,280.2235,60.1845977,24.82717356,0.3404731995,0,0,277.0089316,
60.18458045,24.8271289,60.18460675,24.82718399,0.2266238411,0,-0,280.0896,60.18459764,24.82717356,0.3391389823,0,0,276.8618446,
60.18458045,24.8271289,60.18460674,24.82718408,0.2230943417,0,-0,280.0896,60.18459758,24.82717356,0.337807745,0,0,276.8486606,
60.18458045,24.8271289,60.18460673,24.82718417,0.2195648424,0,-0,280.0896,60.18459752,24.82717356,0.3365312136,0,0,276.8354797,
60.18458045,24.8271289,60.18460673,24.82718426,0.2160353425,0,-0,280.0896,60.18459746,24.82717355,0.3353100199,0,0,276.8223017,
60.18458045,24.8271289,60.18460672,24.82718434,0.2125058418,0,-0,280.0896,60.1845974,24.82717355,0.3341447774,0,0,276.8091267,
60.18458045,24.8271289,60.18460671,24.82718443,0.2089763406,0,-0,280.0896,60.18459734,24.82717354,0.3330360806,0,0,276.7959547,
60.18458045,24.8271289,60.1846067,24.82718451,0.2057604749,0,-0,280.0896,60.18459728,24.82717353,0.3320891733,0,0,276.7827856,
60.18458045,24.8271289,60.1846067,24.82718459,0.2028581995,0,-0,280.0226,60.18459722,24.82717352,0.3312589648,0,0,276.7026196,
60.18458045,24.8271289,60.18460669,24.82718467,0.1999559683,0,-0,280.0226,60.18459716,24.82717351,0.3304306092,0,0,276.6894566,
60.18458045,24.8271289,60.18460668,24.82718475,0.1970537369,0,-0,280.0226,60.1845971,24.82717349,0.3296453397,0,0,276.6762966,
60.18458045,24.8271289,60.18460667,24.82718483,0.194151505,0,-0,280.0226,60.18459704,24.82717348,0.3289034687,0,0,276.6631395,
60.18458045,24.8271289,60.18460667,24.82718491,0.1912492725,0,-0,280.0226,60.18459698,24.82717346,0.3282052945,0,0,276.6499855,
60.18458045,24.8271289,60.18460666,24.82718498,0.1883470394,0,-0,280.0226,60.18459692,24.82717344,0.3275511004,0,0,276.6368344,
60.18458045,24.8271289,60.18460665,24.82718506,0.1847845788,0,-0,280.0226,60.18459687,24.82717342,0.3267712347,0,0,276.6236863,
60.18458045,24.8271289,60.18460665,24.82718513,0.1805618257,0,-0,279.9304,60.18459681,24.8271734,0.3261425617,0,0,276.5183412,
60.18458045,24.8271289,60.18460664,24.8271852,0.1763391361,0,-0,279.9304,60.18459675,24.82717338,0.3255204205,0,0,276.5051991,
60.18458045,24.8271289,60.18460664,24.82718527,0.1721164461,0,-0,279.9304,60.18459669,24.82717335,0.3249802169,0,0,276.49206,
60.18458045,24.8271289,60.18460663,24.82718534,0.1678937555,0,-0,279.9304,60.18459664,24.82717332,0.3245223722,0,0,276.4789239,
60.18458045,24.8271289,60.18460662,24.8271854,0.163671064,0,-0,279.9304,60.18459658,24.82717329,0.3241472478,0,0,276.4657908,
