time,ax,ay,az,wx,wy,wz,Bx,By,Bz,Azimuth,Pitch,Roll,Latitude,Longitude,Speed (m/s),
31.019658,0.0044,-0.0818,0.0230,0.0368,-0.0764,-0.0218,13.7006,20.7644,-61.5124,337.8982,1.3903,4.6391,60.18518832,24.82648357,4.48999977,
31.021738,0.0211,0.1362,0.0211,0.0368,-0.0764,-0.0218,13.7006,20.7644,-61.5124,337.8982,1.3903,4.6391,60.18518832,24.82648357,4.48999977,
31.022751,0.0211,0.1362,0.0211,0.0368,-0.0764,-0.0218,13.7006,20.7644,-61.5124,338.0139,1.1395,4.9603,60.18518832,24.82648357,4.48999977,
31.027618,0.0211,0.1362,0.0211,0.0368,-0.0764,-0.0218,13.7006,20.7644,-61.5124,338.0139,1.1395,4.9603,60.18518832,24.82648357,4.48999977,
31.028534,0.0211,0.1362,0.0211,0.0368,-0.0764,-0.0218,13.7006,20.7644,-61.5124,338.0139,1.1395,4.9603,60.18518832,24.82648357,4.48999977,
31.029334,0.0211,0.1362,0.0211,0.0368,-0.0764,-0.0218,13.7006,20.7644,-61.5124,338.0139,1.1395,4.9603,60.18518832,24.82648357,4.48999977,
31.030114,0.0211,0.1362,0.0211,0.0368,-0.0764,-0.0218,13.7006,20.7644,-61.5124,338.0139,1.1395,4.9603,60.18518832,24.82648357,4.48999977,
31.065526,0.0211,0.1362,0.0211,0.0368,-0.0764,-0.0218,12.9320,19.1784,-62.8178,338.0139,1.1395,4.9603,60.18518832,24.82648357,4.48999977,
31.088270,0.0211,0.1362,0.0211,-0.0302,0.0956,0.0015,12.9320,19.1784,-62.8178,338.0139,1.1395,4.9603,60.18518832,24.82648357,4.48999977,
31.090037,-0.0205,-0.1130,-0.0664,-0.0302,0.0956,0.0015,12.9320,19.1784,-62.8178,338.0139,1.1395,4.9603,60.18518832,24.82648357,4.48999977,
31.091281,-0.0205,-0.1130,-0.0664,-0.0302,0.0956,0.0015,12.9320,19.1784,-62.8178,337.9863,1.3419,4.5671,60.18518832,24.82648357,4.48999977,
31.093907,-0.0205,-0.1130,-0.0664,-0.0302,0.0956,0.0015,12.9320,19.1784,-62.8178,337.9863,1.3419,4.5671,60.18518832,24.82648357,4.48999977,
31.094800,-0.0205,-0.1130,-0.0664,-0.0302,0.0956,0.0015,12.9320,19.1784,-62.8178,337.9863,1.3419,4.5671,60.18518832,24.82648357,4.48999977,
31.095713,-0.0205,-0.1130,-0.0664,-0.0302,0.0956,0.0015,12.9320,19.1784,-62.8178,337.9863,1.3419,4.5671,60.18518832,24.82648357,4.48999977,
31.144575,-0.0205,-0.1130,-0.0664,-0.0302,0.0956,0.0015,12.2610,17.4826,-64.3428,337.9863,1.3419,4.5671,60.18518832,24.82648357,4.48999977,
31.148478,-0.0205,-0.1130,-0.0664,-0.0095,-0.0521,-0.0045,12.2610,17.4826,-64.3428,337.9863,1.3419,4.5671,60.18518832,24.82648357,4.48999977,
31.149536,-0.0205,-0.1130,-0.0664,-0.0095,-0.0521,-0.0045,12.2610,17.4826,-64.3428,338.0164,1.3141,4.7903,60.18518832,24.82648357,4.48999977,
31.150765,0.0150,0.0915,-0.0665,-0.0095,-0.0521,-0.0045,12.2610,17.4826,-64.3428,338.0164,1.3141,4.7903,60.18518832,24.82648357,4.48999977,
31.161387,0.0150,0.0915,-0.0665,-0.0095,-0.0521,-0.0045,12.2610,17.4826,-64.3428,338.0164,1.3141,4.7903,60.18518832,24.82648357,4.48999977,
31.162697,0.0150,0.0915,-0.0665,-0.0095,-0.0521,-0.0045,12.2610,17.4826,-64.3428,338.0164,1.3141,4.7903,60.18518832,24.82648357,4.48999977,
31.163765,0.0150,0.0915,-0.0665,-0.0095,-0.0521,-0.0045,12.2610,17.4826,-64.3428,338.0164,1.3141,4.7903,60.18518832,24.82648357,4.48999977,
31.184434,0.0150,0.0915,-0.0665,-0.0095,-0.0521,-0.0045,11.7364,15.8966,-65.7580,338.0164,1.3141,4.7903,60.18518832,24.82648357,4.48999977,
31.218289,0.0150,0.0915,-0.0665,0.0405,-0.0084,0.0035,11.7364,15.8966,-65.7580,338.0164,1.3141,4.7903,60.18518832,24.82648357,4.48999977,
31.220416,0.0282,0.0363,-0.0045,0.0405,-0.0084,0.0035,11.7364,15.8966,-65.7580,338.0164,1.3141,4.7903,60.18518832,24.82648357,4.48999977,
31.221589,0.0282,0.0363,-0.0045,0.0405,-0.0084,0.0035,11.7364,15.8966,-65.7580,337.9935,1.1275,4.8440,60.18518832,24.82648357,4.48999977,
31.227794,0.0282,0.0363,-0.0045,0.0405,-0.0084,0.0035,11.7364,15.8966,-65.7580,337.9935,1.1275,4.8440,60.18518832,24.82648357,4.48999977,
31.229110,0.0282,0.0363,-0.0045,0.0405,-0.0084,0.0035,11.7364,15.8966,-65.7580,337.9935,1.1275,4.8440,60.18518832,24.82648357,4.48999977,
31.230132,0.0282,0.0363,-0.0045,0.0405,-0.0084,0.0035,11.7364,15.8966,-65.7580,337.9935,1.1275,4.8440,60.18518832,24.82648357,4.48999977,
31.231052,0.0282,0.0363,-0.0045,0.0405,-0.0084,0.0035,11.7364,15.8966,-65.7580,337.9935,1.1275,4.8440,60.18518832,24.82648357,4.48999977,
31.265253,0.0282,0.0363,-0.0045,0.0405,-0.0084,0.0035,11.1630,14.3716,-67.0146,337.9935,1.1275,4.8440,60.18518832,24.82648357,4.48999977,
31.288812,0.0282,0.0363,-0.0045,-0.0366,0.0120,0.0068,11.1630,14.3716,-67.0146,337.9935,1.1275,4.8440,60.18518832,24.82648357,4.48999977,
31.290750,0.0621,-0.0850,0.0752,-0.0366,0.0120,0.0068,11.1630,14.3716,-67.0146,337.9935,1.1275,4.8440,60.18518832,24.82648357,4.48999977,
31.292037,0.0621,-0.0850,0.0752,-0.0366,0.0120,0.0068,11.1630,14.3716,-67.0146,337.8952,1.3359,4.8351,60.18518832,24.82648357,4.48999977,
31.293435,0.0621,-0.0850,0.0752,-0.0366,0.0120,0.0068,11.1630,14.3716,-67.0146,337.8952,1.3359,4.8351,60.18518832,24.82648357,4.48999977,
31.294303,0.0621,-0.0850,0.0752,-0.0366,0.0120,0.0068,11.1630,14.3716,-67.0146,337.8952,1.3359,4.8351,60.18518832,24.82648357,4.48999977,
31.295308,0.0621,-0.0850,0.0752,-0.0366,0.0120,0.0068,11.1630,14.3716,-67.0146,337.8952,1.3359,4.8351,60.18518832,24.82648357,4.48999977,
31.345604,0.0621,-0.0850,0.0752,-0.0366,0.0120,0.0068,10.7604,12.7856,-68.2102,337.8952,1.3359,4.8351,60.18518832,24.82648357,4.48999977,
31.348702,0.0621,-0.0850,0.0752,0.0088,-0.0232,-0.0189,10.7604,12.7856,-68.2102,337.8952,1.3359,4.8351,60.18518832,24.82648357,4.48999977,
31.349639,-0.0142,0.0693,-0.0205,0.0088,-0.0232,-0.0189,10.7604,12.7856,-68.2102,337.8952,1.3359,4.8351,60.18518832,24.82648357,4.48999977,
31.350594,-0.0142,0.0693,-0.0205,0.0088,-0.0232,-0.0189,10.7604,12.7856,-68.2102,338.0034,1.2450,4.9207,60.18518832,24.82648357,4.48999977,
31.362876,-0.0142,0.0693,-0.0205,0.0088,-0.0232,-0.0189,10.7604,12.7856,-68.2102,338.0034,1.2450,4.9207,60.18518832,24.82648357,4.48999977,
31.364610,-0.0142,0.0693,-0.0205,0.0088,-0.0232,-0.0189,10.7604,12.7856,-68.2102,338.0034,1.2450,4.9207,60.18518832,24.82648357,4.48999977,
31.365496,-0.0142,0.0693,-0.0205,0.0088,-0.0232,-0.0189,10.7604,12.7856,-68.2102,338.0034,1.2450,4.9207,60.18518832,24.82648357,4.48999977,
31.383969,-0.0142,0.0693,-0.0205,0.0088,-0.0232,-0.0189,10.3456,11.2118,-69.1984,338.0034,1.2450,4.9207,60.18518832,24.82648357,4.48999977,
31.401245,-0.0142,0.0693,-0.0205,0.0060,0.0663,0.0205,10.3456,11.2118,-69.1984,338.0034,1.2450,4.9207,60.18518832,24.82648357,4.48999977,
31.402894,0.0100,-0.0581,-0.0321,0.0060,0.0663,0.0205,10.3456,11.2118,-69.1984,338.0034,1.2450,4.9207,60.18518832,24.82648357,4.48999977,
31.404267,0.0100,-0.0581,-0.0321,0.0060,0.0663,0.0205,10.3456,11.2118,-69.1984,337.8961,1.2695,4.6626,60.18518832,24.82648357,4.48999977,
31.428918,0.0100,-0.0581,-0.0321,0.0060,0.0663,0.0205,10.3456,11.2118,-69.1984,337.8961,1.2695,4.6626,60.18518832,24.82648357,4.48999977,
31.430296,0.0100,-0.0581,-0.0321,0.0060,0.0663,0.0205,10.3456,11.2118,-69.1984,337.8961,1.2695,4.6626,60.18518832,24.82648357,4.48999977,
31.431139,0.0100,-0.0581,-0.0321,0.0060,0.0663,0.0205,10.3456,11.2118,-69.1984,337.8961,1.2695,4.6626,60.18518832,24.82648357,4.48999977,
31.431880,0.0100,-0.0581,-0.0321,0.0060,0.0663,0.0205,10.3456,11.2118,-69.1984,337.8961,1.2695,4.6626,60.18518832,24.82648357,4.48999977,
31.465404,0.0100,-0.0581,-0.0321,0.0060,0.0663,0.0205,10.1016,9.4550,-69.8938,337.8961,1.2695,4.6626,60.18518832,24.82648357,4.48999977,
31.489037,0.0100,-0.0581,-0.0321,-0.0021,-0.0350,-0.0205,10.1016,9.4550,-69.8938,337.8961,1.2695,4.6626,60.18518832,24.82648357,4.48999977,
31.490676,-0.0250,0.0493,0.0852,-0.0021,-0.0350,-0.0205,10.1016,9.4550,-69.8938,337.8961,1.2695,4.6626,60.18522753,24.82651204,4.55000019,
31.492416,-0.0250,0.0493,0.0852,-0.0021,-0.0350,-0.0205,10.1016,9.4550,-69.8938,338.0175,1.2350,4.7817,60.18522753,24.82651204,4.55000019,
31.493661,-0.0250,0.0493,0.0852,-0.0021,-0.0350,-0.0205,10.1016,9.4550,-69.8938,338.0175,1.2350,4.7817,60.18522753,24.82651204,4.55000019,
31.494547,-0.0250,0.0493,0.0852,-0.0021,-0.0350,-0.0205,10.1016,9.4550,-69.8938,338.0175,1.2350,4.7817,60.18522753,24.82651204,4.55000019,
31.495499,-0.0250,0.0493,0.0852,-0.0021,-0.0350,-0.0205,10.1016,9.4550,-69.8938,338.0175,1.2350,4.7817,60.18522753,24.82651204,4.55000019,
31.544187,-0.0250,0.0493,0.0852,-0.0021,-0.0350,-0.0205,9.9552,7.6616,-70.4062,338.0175,1.2350,4.7817,60.18522753,24.82651204,4.55000019,
31.545963,-0.0250,0.0493,0.0852,0.0393,0.0003,0.0229,9.9552,7.6616,-70.4062,338.0175,1.2350,4.7817,60.18522753,24.82651204,4.55000019,
31.546819,-0.0348,-0.0435,-0.0522,0.0393,0.0003,0.0229,9.9552,7.6616,-70.4062,338.0175,1.2350,4.7817,60.18522753,24.82651204,4.55000019,
31.547676,-0.0348,-0.0435,-0.0522,0.0393,0.0003,0.0229,9.9552,7.6616,-70.4062,337.9324,1.1178,4.7571,60.18522753,24.82651204,4.55000019,
31.562094,-0.0348,-0.0435,-0.0522,0.0393,0.0003,0.0229,9.9552,7.6616,-70.4062,337.9324,1.1178,4.7571,60.18522753,24.82651204,4.55000019,
31.563540,-0.0348,-0.0435,-0.0522,0.0393,0.0003,0.0229,9.9552,7.6616,-70.4062,337.9324,1.1178,4.7571,60.18522753,24.82651204,4.55000019,
31.564325,-0.0348,-0.0435,-0.0522,0.0393,0.0003,0.0229,9.9552,7.6616,-70.4062,337.9324,1.1178,4.7571,60.18522753,24.82651204,4.55000019,
31.585683,-0.0348,-0.0435,-0.0522,0.0393,0.0003,0.0229,9.8332,5.7340,-70.6014,337.9324,1.1178,4.7571,60.18522753,24.82651204,4.55000019,
31.616500,-0.0348,-0.0435,-0.0522,-0.0467,0.0241,0.0093,9.8332,5.7340,-70.6014,337.9324,1.1178,4.7571,60.18522753,24.82651204,4.55000019,
31.618008,0.0526,-0.0220,0.0338,-0.0467,0.0241,0.0093,9.8332,5.7340,-70.6014,337.9324,1.1178,4.7571,60.18522753,24.82651204,4.55000019,
31.618871,0.0526,-0.0220,0.0338,-0.0467,0.0241,0.0093,9.8332,5.7340,-70.6014,337.8519,1.3224,4.6953,60.18522753,24.82651204,4.55000019,
31.631443,0.0526,-0.0220,0.0338,-0.0467,0.0241,0.0093,9.8332,5.7340,-70.6014,337.8519,1.3224,4.6953,60.18522753,24.82651204,4.55000019,
31.632642,0.0526,-0.0220,0.0338,-0.0467,0.0241,0.0093,9.8332,5.7340,-70.6014,337.8519,1.3224,4.6953,60.18522753,24.82651204,4.55000019,
31.633362,0.0526,-0.0220,0.0338,-0.0467,0.0241,0.0093,9.8332,5.7340,-70.6014,337.8519,1.3224,4.6953,60.18522753,24.82651204,4.55000019,
31.694142,0.0526,-0.0220,0.0338,-0.0467,0.0241,0.0093,9.8332,5.7340,-70.6014,337.8519,1.3224,4.6953,60.18522753,24.82651204,4.55000019,
31.695909,0.0526,-0.0220,0.0338,-0.0467,0.0241,0.0093,9.8332,5.7340,-70.6014,337.8519,1.3224,4.6953,60.18522753,24.82651204,4.55000019,
31.696783,0.0526,-0.0220,0.0338,-0.0467,0.0241,0.0093,9.8332,5.7340,-70.6014,337.8519,1.3224,4.6953,60.18522753,24.82651204,4.55000019,
31.728587,0.0526,-0.0220,0.0338,-0.0467,0.0241,0.0093,9.8576,3.6966,-69.9792,337.8519,1.3224,4.6953,60.18522753,24.82651204,4.55000019,
31.744987,0.0526,-0.0220,0.0338,-0.0132,0.0150,-0.0004,9.8576,3.6966,-69.9792,337.8519,1.3224,4.6953,60.18522753,24.82651204,4.55000019,
31.746665,-0.0164,0.0778,-0.0822,-0.0132,0.0150,-0.0004,9.8576,3.6966,-69.9792,337.8519,1.3224,4.6953,60.18522753,24.82651204,4.55000019,
31.747883,-0.0164,0.0778,-0.0822,-0.0132,0.0150,-0.0004,9.8576,3.6966,-69.9792,337.8906,1.3418,4.6039,60.18522753,24.82651204,4.55000019,
31.761267,-0.0164,0.0778,-0.0822,-0.0132,0.0150,-0.0004,9.8576,3.6966,-69.9792,337.8906,1.3418,4.6039,60.18522753,24.82651204,4.55000019,
31.762817,-0.0164,0.0778,-0.0822,-0.0132,0.0150,-0.0004,9.8576,3.6966,-69.9792,337.8906,1.3418,4.6039,60.18522753,24.82651204,4.55000019,
31.764027,-0.0164,0.0778,-0.0822,-0.0132,0.0150,-0.0004,9.8576,3.6966,-69.9792,337.8906,1.3418,4.6039,60.18522753,24.82651204,4.55000019,
31.793669,-0.0164,0.0778,-0.0822,-0.0132,0.0150,-0.0004,10.3822,1.8544,-68.9422,337.8906,1.3418,4.6039,60.18522753,24.82651204,4.55000019,
31.805259,-0.0164,0.0778,-0.0822,0.0364,-0.0192,0.0032,10.3822,1.8544,-68.9422,337.8906,1.3418,4.6039,60.18522753,24.82651204,4.55000019,
31.806478,-0.0164,0.0778,-0.0822,0.0364,-0.0192,0.0032,10.3822,1.8544,-68.9422,337.8965,1.1351,4.6916,60.18522753,24.82651204,4.55000019,
31.807732,0.0210,0.0962,0.0068,0.0364,-0.0192,0.0032,10.3822,1.8544,-68.9422,337.8965,1.1351,4.6916,60.18522753,24.82651204,4.55000019,
31.827227,0.0210,0.0962,0.0068,0.0364,-0.0192,0.0032,10.3822,1.8544,-68.9422,337.8965,1.1351,4.6916,60.18522753,24.82651204,4.55000019,
31.828409,0.0210,0.0962,0.0068,0.0364,-0.0192,0.0032,10.3822,1.8544,-68.9422,337.8965,1.1351,4.6916,60.18522753,24.82651204,4.55000019,
31.829113,0.0210,0.0962,0.0068,0.0364,-0.0192,0.0032,10.3822,1.8544,-68.9422,337.8965,1.1351,4.6916,60.18522753,24.82651204,4.55000019,
31.829834,0.0210,0.0962,0.0068,0.0364,-0.0192,0.0032,10.3822,1.8544,-68.9422,337.8965,1.1351,4.6916,60.18522753,24.82651204,4.55000019,
31.860570,0.0210,0.0962,0.0068,0.0364,-0.0192,0.0032,11.1508,0.1830,-67.2464,337.8965,1.1351,4.6916,60.18522753,24.82651204,4.55000019,
31.885376,0.0210,0.0962,0.0068,-0.0210,0.0153,-0.0032,11.1508,0.1830,-67.2464,337.8965,1.1351,4.6916,60.18522753,24.82651204,4.55000019,
31.886754,-0.0026,-0.1172,0.1478,-0.0210,0.0153,-0.0032,11.1508,0.1830,-67.2464,337.8965,1.1351,4.6916,60.18522753,24.82651204,4.55000019,
31.888022,-0.0026,-0.1172,0.1478,-0.0210,0.0153,-0.0032,11.1508,0.1830,-67.2464,337.8796,1.2957,4.6231,60.18522753,24.82651204,4.55000019,
31.894725,-0.0026,-0.1172,0.1478,-0.0210,0.0153,-0.0032,11.1508,0.1830,-67.2464,337.8796,1.2957,4.6231,60.18522753,24.82651204,4.55000019,
31.896585,-0.0026,-0.1172,0.1478,-0.0210,0.0153,-0.0032,11.1508,0.1830,-67.2464,337.8796,1.2957,4.6231,60.18522753,24.82651204,4.55000019,
31.897401,-0.0026,-0.1172,0.1478,-0.0210,0.0153,-0.0032,11.1508,0.1830,-67.2464,337.8796,1.2957,4.6231,60.18522753,24.82651204,4.55000019,
31.927885,-0.0026,-0.1172,0.1478,-0.0210,0.0153,-0.0032,12.0414,-1.2200,-65.3066,337.8796,1.2957,4.6231,60.18522753,24.82651204,4.55000019,
31.945451,-0.0026,-0.1172,0.1478,0.0064,0.0060,0.0001,12.0414,-1.2200,-65.3066,337.8796,1.2957,4.6231,60.18522753,24.82651204,4.55000019,
31.946696,-0.0026,-0.1172,0.1478,0.0064,0.0060,0.0001,12.0414,-1.2200,-65.3066,337.9297,1.1855,4.5939,60.18522753,24.82651204,4.55000019,
31.947963,-0.0156,0.1219,-0.0797,0.0064,0.0060,0.0001,12.0414,-1.2200,-65.3066,337.9297,1.1855,4.5939,60.18522753,24.82651204,4.55000019,
31.961516,-0.0156,0.1219,-0.0797,0.0064,0.0060,0.0001,12.0414,-1.2200,-65.3066,337.9297,1.1855,4.5939,60.18522753,24.82651204,4.55000019,
31.962968,-0.0156,0.1219,-0.0797,0.0064,0.0060,0.0001,12.0414,-1.2200,-65.3066,337.9297,1.1855,4.5939,60.18522753,24.82651204,4.55000019,
31.963909,-0.0156,0.1219,-0.0797,0.0064,0.0060,0.0001,12.0414,-1.2200,-65.3066,337.9297,1.1855,4.5939,60.18522753,24.82651204,4.55000019,
31.994513,-0.0156,0.1219,-0.0797,0.0064,0.0060,0.0001,12.8588,-2.2448,-63.0740,337.9297,1.1855,4.5939,60.18522753,24.82651204,4.55000019,
32.005918,-0.0156,0.1219,-0.0797,-0.0415,0.0411,-0.0023,12.8588,-2.2448,-63.0740,337.9297,1.1855,4.5939,60.18522753,24.82651204,4.55000019,
32.007021,-0.0227,-0.0535,-0.0121,-0.0415,0.0411,-0.0023,12.8588,-2.2448,-63.0740,337.9297,1.1855,4.5939,60.18522753,24.82651204,4.55000019,
32.007909,-0.0227,-0.0535,-0.0121,-0.0415,0.0411,-0.0023,12.8588,-2.2448,-63.0740,337.9389,1.3816,4.4213,60.18522753,24.82651204,4.55000019,
32.028198,-0.0227,-0.0535,-0.0121,-0.0415,0.0411,-0.0023,12.8588,-2.2448,-63.0740,337.9389,1.3816,4.4213,60.18522753,24.82651204,4.55000019,
32.029710,-0.0227,-0.0535,-0.0121,-0.0415,0.0411,-0.0023,12.8588,-2.2448,-63.0740,337.9389,1.3816,4.4213,60.18522753,24.82651204,4.55000019,
32.030508,-0.0227,-0.0535,-0.0121,-0.0415,0.0411,-0.0023,12.8588,-2.2448,-63.0740,337.9389,1.3816,4.4213,60.18522753,24.82651204,4.55000019,
32.031274,-0.0227,-0.0535,-0.0121,-0.0415,0.0411,-0.0023,12.8588,-2.2448,-63.0740,337.9389,1.3816,4.4213,60.18522753,24.82651204,4.55000019,
32.061322,-0.0227,-0.0535,-0.0121,-0.0415,0.0411,-0.0023,13.5420,-2.7938,-60.6462,337.9389,1.3816,4.4213,60.18522753,24.82651204,4.55000019,
32.084441,-0.0227,-0.0535,-0.0121,0.0294,-0.0521,0.0104,13.5420,-2.7938,-60.6462,337.9389,1.3816,4.4213,60.18522753,24.82651204,4.55000019,
32.085994,-0.0158,0.0620,0.0358,0.0294,-0.0521,0.0104,13.5420,-2.7938,-60.6462,337.9389,1.3816,4.4213,60.18522753,24.82651204,4.55000019,
32.087155,-0.0158,0.0620,0.0358,0.0294,-0.0521,0.0104,13.5420,-2.7938,-60.6462,337.9311,1.2276,4.6061,60.18522753,24.82651204,4.55000019,
32.094737,-0.0158,0.0620,0.0358,0.0294,-0.0521,0.0104,13.5420,-2.7938,-60.6462,337.9311,1.2276,4.6061,60.18522753,24.82651204,4.55000019,
32.097018,-0.0158,0.0620,0.0358,0.0294,-0.0521,0.0104,13.5420,-2.7938,-60.6462,337.9311,1.2276,4.6061,60.18522753,24.82651204,4.55000019,
32.097817,-0.0158,0.0620,0.0358,0.0294,-0.0521,0.0104,13.5420,-2.7938,-60.6462,337.9311,1.2276,4.6061,60.18522753,24.82651204,4.55000019,
32.127871,-0.0158,0.0620,0.0358,0.0294,-0.0521,0.0104,14.5790,-2.7328,-57.9256,337.9311,1.2276,4.6061,60.18522753,24.82651204,4.55000019,
32.145406,-0.0158,0.0620,0.0358,-0.0029,0.0027,0.0146,14.5790,-2.7328,-57.9256,337.9311,1.2276,4.6061,60.18522753,24.82651204,4.55000019,
32.146957,0.0446,-0.0531,0.0404,-0.0029,0.0027,0.0146,14.5790,-2.7328,-57.9256,337.9311,1.2276,4.6061,60.18522753,24.82651204,4.55000019,
32.148142,0.0446,-0.0531,0.0404,-0.0029,0.0027,0.0146,14.5790,-2.7328,-57.9256,337.8257,1.2803,4.6239,60.18522753,24.82651204,4.55000019,
32.161687,0.0446,-0.0531,0.0404,-0.0029,0.0027,0.0146,14.5790,-2.7328,-57.9256,337.8257,1.2803,4.6239,60.18522753,24.82651204,4.55000019,
32.163199,0.0446,-0.0531,0.0404,-0.0029,0.0027,0.0146,14.5790,-2.7328,-57.9256,337.8257,1.2803,4.6239,60.18522753,24.82651204,4.55000019,
32.164081,0.0446,-0.0531,0.0404,-0.0029,0.0027,0.0146,14.5790,-2.7328,-57.9256,337.8257,1.2803,4.6239,60.18522753,24.82651204,4.55000019,
32.216660,0.0446,-0.0531,0.0404,0.0479,-0.0080,0.0065,14.5790,-2.7328,-57.9256,337.8257,1.2803,4.6239,60.18522753,24.82651204,4.55000019,
32.218690,0.0465,-0.0209,0.0624,0.0479,-0.0080,0.0065,14.5790,-2.7328,-57.9256,337.8257,1.2803,4.6239,60.18522753,24.82651204,4.55000019,
32.229136,0.0465,-0.0209,0.0624,0.0479,-0.0080,0.0065,14.5790,-2.7328,-57.9256,337.8257,1.2803,4.6239,60.18522753,24.82651204,4.55000019,
32.231467,0.0465,-0.0209,0.0624,0.0479,-0.0080,0.0065,14.5790,-2.7328,-57.9256,337.8257,1.2803,4.6239,60.18522753,24.82651204,4.55000019,
32.232533,0.0465,-0.0209,0.0624,0.0479,-0.0080,0.0065,14.5790,-2.7328,-57.9256,337.8257,1.2803,4.6239,60.18522753,24.82651204,4.55000019,
32.233483,0.0465,-0.0209,0.0624,0.0479,-0.0080,0.0065,14.5790,-2.7328,-57.9256,337.8257,1.2803,4.6239,60.18522753,24.82651204,4.55000019,
32.234379,0.0465,-0.0209,0.0624,0.0479,-0.0080,0.0065,14.5790,-2.7328,-57.9256,337.7450,0.9908,4.7034,60.18522753,24.82651204,4.55000019,
32.270839,0.0465,-0.0209,0.0624,0.0479,-0.0080,0.0065,15.5184,-2.1350,-55.0098,337.7450,0.9908,4.7034,60.18522753,24.82651204,4.55000019,
32.285492,0.0465,-0.0209,0.0624,-0.0413,-0.0009,0.0128,15.5184,-2.1350,-55.0098,337.7450,0.9908,4.7034,60.18522753,24.82651204,4.55000019,
32.286725,0.0465,-0.0209,0.0624,-0.0413,-0.0009,0.0128,15.5184,-2.1350,-55.0098,337.6428,1.2059,4.7318,60.18522753,24.82651204,4.55000019,
32.288140,0.0390,-0.0693,0.0347,-0.0413,-0.0009,0.0128,15.5184,-2.1350,-55.0098,337.6428,1.2059,4.7318,60.18522753,24.82651204,4.55000019,
32.295900,0.0390,-0.0693,0.0347,-0.0413,-0.0009,0.0128,15.5184,-2.1350,-55.0098,337.6428,1.2059,4.7318,60.18522753,24.82651204,4.55000019,
32.297477,0.0390,-0.0693,0.0347,-0.0413,-0.0009,0.0128,15.5184,-2.1350,-55.0098,337.6428,1.2059,4.7318,60.18522753,24.82651204,4.55000019,
32.298431,0.0390,-0.0693,0.0347,-0.0413,-0.0009,0.0128,15.5184,-2.1350,-55.0098,337.6428,1.2059,4.7318,60.18522753,24.82651204,4.55000019,
32.309253,0.0390,-0.0693,0.0347,-0.0413,-0.0009,0.0128,16.7140,-0.9028,-52.5454,337.6428,1.2059,4.7318,60.18522753,24.82651204,4.55000019,
32.355027,0.0390,-0.0693,0.0347,-0.0413,-0.0009,0.0128,16.7140,-0.9028,-52.5454,337.6449,1.1085,4.7575,60.18522753,24.82651204,4.55000019,
32.357439,0.0040,0.0952,-0.1241,-0.0413,-0.0009,0.0128,16.7140,-0.9028,-52.5454,337.6449,1.1085,4.7575,60.18522753,24.82651204,4.55000019,
32.358561,0.0040,0.0952,-0.1241,0.0084,-0.0040,0.0053,16.7140,-0.9028,-52.5454,337.6449,1.1085,4.7575,60.18522753,24.82651204,4.55000019,
32.361535,0.0040,0.0952,-0.1241,0.0084,-0.0040,0.0053,16.7140,-0.9028,-52.5454,337.6449,1.1085,4.7575,60.18522753,24.82651204,4.55000019,
32.362506,0.0040,0.0952,-0.1241,0.0084,-0.0040,0.0053,16.7140,-0.9028,-52.5454,337.6449,1.1085,4.7575,60.18522753,24.82651204,4.55000019,
32.363433,0.0040,0.0952,-0.1241,0.0084,-0.0040,0.0053,16.7140,-0.9028,-52.5454,337.6449,1.1085,4.7575,60.18522753,24.82651204,4.55000019,
32.389984,0.0040,0.0952,-0.1241,0.0084,-0.0040,0.0053,17.5436,0.4026,-50.1664,337.6449,1.1085,4.7575,60.18522753,24.82651204,4.55000019,
32.428330,0.0040,0.0952,-0.1241,0.0013,0.0399,0.0099,17.5436,0.4026,-50.1664,337.6449,1.1085,4.7575,60.18522753,24.82651204,4.55000019,
32.430207,0.0040,0.0952,-0.1241,0.0013,0.0399,0.0099,17.5436,0.4026,-50.1664,337.6449,1.1085,4.7575,60.18522753,24.82651204,4.55000019,
32.430974,0.0040,0.0952,-0.1241,0.0013,0.0399,0.0099,17.5436,0.4026,-50.1664,337.6449,1.1085,4.7575,60.18522753,24.82651204,4.55000019,
32.431839,0.0040,0.0952,-0.1241,0.0013,0.0399,0.0099,17.5436,0.4026,-50.1664,337.6449,1.1085,4.7575,60.18522753,24.82651204,4.55000019,
32.432780,0.0040,0.0952,-0.1241,0.0013,0.0399,0.0099,17.5436,0.4026,-50.1664,337.6449,1.1085,4.7575,60.18522753,24.82651204,4.55000019,
32.433556,0.0614,-0.0163,-0.0716,0.0013,0.0399,0.0099,17.5436,0.4026,-50.1664,337.6449,1.1085,4.7575,60.18522753,24.82651204,4.55000019,
32.434495,0.0614,-0.0163,-0.0716,0.0013,0.0399,0.0099,17.5436,0.4026,-50.1664,337.5526,1.1186,4.6469,60.18522753,24.82651204,4.55000019,
32.469708,0.0614,-0.0163,-0.0716,0.0013,0.0399,0.0099,17.9462,1.8056,-47.9826,337.5526,1.1186,4.6469,60.18522753,24.82651204,4.55000019,
32.494653,0.0614,-0.0163,-0.0716,0.0197,-0.0558,-0.0045,17.9462,1.8056,-47.9826,337.5526,1.1186,4.6469,60.18522753,24.82651204,4.55000019,
32.496413,-0.0150,0.0805,-0.0048,0.0197,-0.0558,-0.0045,17.9462,1.8056,-47.9826,337.5526,1.1186,4.6469,60.18526717,24.82653765,4.46000004,
