time,ax,ay,az,wx,wy,wz,Bx,By,Bz,Azimuth,Pitch,Roll
23.778871,-0.0002,0.0013,0.0002,0,0.0001,-0.0001,6.6978,3.5868,-76.6404,163.4567,0.2717,0.5246
23.780386,-0.0002,0.0013,0.0002,0,0.0001,-0.0001,6.6978,3.5868,-76.6404,163.455,0.2708,0.5241
23.841876,-0.0002,0.0013,0.0002,0,0.0001,-0.0001,6.6368,3.4892,-76.6404,163.455,0.2708,0.5241
23.853501,-0.0002,0.0013,0.0002,0,0.0001,-0.0001,6.6368,3.4892,-76.6404,163.455,0.2708,0.5241
23.855493,-0.0002,0.0013,0.0002,0,0.0001,0.0003,6.6368,3.4892,-76.6404,163.455,0.2708,0.5241
23.856679,-0.0002,-0.0003,-0.0033,0,0.0001,0.0003,6.6368,3.4892,-76.6404,163.455,0.2708,0.5241
23.857876,-0.0002,-0.0003,-0.0033,0,0.0001,0.0003,6.6368,3.4892,-76.6404,163.4541,0.2711,0.5236
23.908677,-0.0002,-0.0003,-0.0033,0,0.0001,0.0003,6.6612,3.4404,-76.6526,163.4541,0.2711,0.5236
23.933538,-0.0002,-0.0003,-0.0033,0,0.0001,0.0003,6.6612,3.4404,-76.6526,163.4541,0.2711,0.5236
23.935535,-0.0002,-0.0003,-0.0033,0,-0.0009,0.0007,6.6612,3.4404,-76.6526,163.4541,0.2711,0.5236
23.936758,0.0007,-0.0023,0.0006,0,-0.0009,0.0007,6.6612,3.4404,-76.6526,163.4541,0.2711,0.5236
23.93788,0.0007,-0.0023,0.0006,0,-0.0009,0.0007,6.6612,3.4404,-76.6526,163.4649,0.2727,0.5277
23.972947,0.0007,-0.0023,0.0006,0.0003,0.0001,-0.0004,6.6612,3.4404,-76.6526,163.4649,0.2727,0.5277
23.975091,0.0007,-0.0023,0.0006,0.0003,0.0001,-0.0004,6.6612,3.4404,-76.6526,163.4649,0.2727,0.5277
23.976312,-0.0014,0.0019,0.0011,0.0003,0.0001,-0.0004,6.6612,3.4404,-76.6526,163.4649,0.2727,0.5277
23.977488,-0.0014,0.0019,0.0011,0.0003,0.0001,-0.0004,6.6002,3.416,-76.6038,163.4649,0.2727,0.5277
23.978589,-0.0014,0.0019,0.0011,0.0003,0.0001,-0.0004,6.6002,3.416,-76.6038,163.46,0.2701,0.5264
24.042393,-0.0014,0.0019,0.0011,0.0003,0.0001,-0.0004,6.5148,3.4038,-76.6282,163.46,0.2701,0.5264
24.054839,-0.0014,0.0019,0.0011,0,0.0001,-0.0004,6.5148,3.4038,-76.6282,163.46,0.2701,0.5264
24.056715,0.0001,0.0009,0.0011,0,0.0001,-0.0004,6.5148,3.4038,-76.6282,163.46,0.2701,0.5264
24.058255,0.0001,0.0009,0.0011,0,0.0001,-0.0004,6.5148,3.4038,-76.6282,163.459,0.2695,0.5262
24.059885,0.0001,0.0009,0.0011,0,0.0001,-0.0004,6.5148,3.4038,-76.6282,163.459,0.2695,0.5262
24.10776,0.0001,0.0009,0.0011,0,0.0001,-0.0004,6.5026,3.355,-76.5428,163.459,0.2695,0.5262
24.133967,0.0001,0.0009,0.0011,0,0.0001,-0.0004,6.5026,3.355,-76.5428,163.459,0.2695,0.5262
24.136349,0.0001,0.0009,0.0011,0,0.0001,-0.0004,6.5026,3.355,-76.5428,163.4531,0.2698,0.5236
24.138005,0.0001,0.0009,0.0011,0,0.0001,-0.0004,6.5026,3.355,-76.5428,163.4531,0.2698,0.5236
24.139785,-0.0032,-0.0004,0.0023,0,0.0001,-0.0004,6.5026,3.355,-76.5428,163.4531,0.2698,0.5236
24.173179,-0.0032,-0.0004,0.0023,0,0.0001,-0.0004,6.5026,3.355,-76.5428,163.4531,0.2698,0.5236
24.175925,-0.0008,0.0001,0,0,0.0001,-0.0004,6.5026,3.355,-76.5428,163.4531,0.2698,0.5236
24.177186,-0.0008,0.0001,0,0,0.0001,-0.0004,6.5026,3.355,-76.5428,163.4531,0.2698,0.5236
24.178418,-0.0008,0.0001,0,0,0.0001,-0.0004,6.5148,3.294,-76.5672,163.4531,0.2698,0.5236
24.179862,-0.0008,0.0001,0,0,0.0001,-0.0004,6.5148,3.294,-76.5672,163.451,0.2697,0.5227
24.241,-0.0008,0.0001,0,0,0.0001,-0.0004,6.5026,3.3428,-76.5672,163.451,0.2697,0.5227
24.254189,-0.0008,0.0001,0,0,0.0001,-0.0004,6.5026,3.3428,-76.5672,163.451,0.2697,0.5227
24.256083,0.0007,-0.0005,-0.0013,0,0.0001,-0.0004,6.5026,3.3428,-76.5672,163.451,0.2697,0.5227
24.257324,0.0007,-0.0005,-0.0013,0,0.0001,-0.0004,6.5026,3.3428,-76.5672,163.4517,0.2701,0.5229
24.258806,0.0007,-0.0005,-0.0013,0,0.0001,-0.0004,6.5026,3.3428,-76.5672,163.4517,0.2701,0.5229
24.307125,0.0007,-0.0005,-0.0013,0,0.0001,-0.0004,6.5392,3.4648,-76.5916,163.4517,0.2701,0.5229
24.332707,0.0007,-0.0005,-0.0013,0,0.0001,-0.0004,6.5392,3.4648,-76.5916,163.4517,0.2701,0.5229
24.335176,0.0013,0.0017,-0.0001,0,0.0001,-0.0004,6.5392,3.4648,-76.5916,163.4517,0.2701,0.5229
24.336639,0.0013,0.0017,-0.0001,0,0.0001,-0.0004,6.5392,3.4648,-76.5916,163.4524,0.2689,0.5236
24.33805,0.0013,0.0017,-0.0001,0,0.0001,-0.0004,6.5392,3.4648,-76.5916,163.4524,0.2689,0.5236
24.372684,0.0013,0.0017,-0.0001,0,0.0001,-0.0004,6.5392,3.4648,-76.5916,163.4524,0.2689,0.5236
24.3751,-0.0008,0.0031,-0.001,0,0.0001,-0.0004,6.5392,3.4648,-76.5916,163.4524,0.2689,0.5236
24.376523,-0.0008,0.0031,-0.001,0,0.0001,0.0004,6.5392,3.4648,-76.5916,163.4524,0.2689,0.5236
24.377799,-0.0008,0.0031,-0.001,0,0.0001,0.0004,6.6124,3.5624,-76.5184,163.4524,0.2689,0.5236
24.379272,-0.0008,0.0031,-0.001,0,0.0001,0.0004,6.6124,3.5624,-76.5184,163.4489,0.2667,0.5227
24.441247,-0.0008,0.0031,-0.001,0,0.0001,0.0004,6.588,3.5502,-76.5062,163.4489,0.2667,0.5227
24.452448,0.0008,-0.0031,-0.0002,0,0.0001,0.0004,6.588,3.5502,-76.5062,163.4489,0.2667,0.5227
24.453937,0.0008,-0.0031,-0.0002,0,-0.0004,-0.0004,6.588,3.5502,-76.5062,163.4489,0.2667,0.5227
24.45544,0.0008,-0.0031,-0.0002,0,-0.0004,-0.0004,6.588,3.5502,-76.5062,163.4489,0.2667,0.5227
24.456809,0.0008,-0.0031,-0.0002,0,-0.0004,-0.0004,6.588,3.5502,-76.5062,163.455,0.2689,0.5246
24.507614,0.0008,-0.0031,-0.0002,0,-0.0004,-0.0004,6.6124,3.4892,-76.4818,163.455,0.2689,0.5246
24.532076,0.0012,-0.003,-0.0017,0,-0.0004,-0.0004,6.6124,3.4892,-76.4818,163.455,0.2689,0.5246
24.534266,0.0012,-0.003,-0.0017,0.0009,0.0001,0.0007,6.6124,3.4892,-76.4818,163.455,0.2689,0.5246
24.535679,0.0012,-0.003,-0.0017,0.0009,0.0001,0.0007,6.6124,3.4892,-76.4818,163.4552,0.2674,0.5252
24.537029,0.0012,-0.003,-0.0017,0.0009,0.0001,0.0007,6.6124,3.4892,-76.4818,163.4552,0.2674,0.5252
24.571207,0.0012,-0.003,-0.0017,0,0.0001,-0.0001,6.6124,3.4892,-76.4818,163.4552,0.2674,0.5252
24.573249,0.0012,-0.003,-0.0017,0,0.0001,-0.0001,6.6124,3.4892,-76.4818,163.4552,0.2674,0.5252
24.574462,-0.0005,-0.0003,0.0004,0,0.0001,-0.0001,6.6124,3.4892,-76.4818,163.4552,0.2674,0.5252
24.575688,-0.0005,-0.0003,0.0004,0,0.0001,-0.0001,6.649,3.5136,-76.4696,163.4552,0.2674,0.5252
24.576851,-0.0005,-0.0003,0.0004,0,0.0001,-0.0001,6.649,3.5136,-76.4696,163.4538,0.2676,0.5245
24.641618,-0.0005,-0.0003,0.0004,0,0.0001,-0.0001,6.6734,3.4892,-76.4696,163.4538,0.2676,0.5245
24.654065,-0.0005,-0.0003,0.0004,0,0.0001,0.0003,6.6734,3.4892,-76.4696,163.4538,0.2676,0.5245
24.656216,-0.0005,-0.0003,0.0004,0,0.0001,0.0003,6.6734,3.4892,-76.4696,163.4534,0.2682,0.5242
24.65775,-0.0005,-0.0003,0.0004,0,0.0001,0.0003,6.6734,3.4892,-76.4696,163.4534,0.2682,0.5242
24.659144,0,-0.0008,0.0034,0,0.0001,0.0003,6.6734,3.4892,-76.4696,163.4534,0.2682,0.5242
24.708313,0,-0.0008,0.0034,0,0.0001,0.0003,6.649,3.4648,-76.5428,163.4534,0.2682,0.5242
24.731012,0,-0.0008,0.0034,0,0.0001,-0.0004,6.649,3.4648,-76.5428,163.4534,0.2682,0.5242
24.732839,0,-0.0008,0.0034,0,0.0001,-0.0004,6.649,3.4648,-76.5428,163.4534,0.2682,0.5242
24.73408,0.0011,-0.0009,-0.0019,0,0.0001,-0.0004,6.649,3.4648,-76.5428,163.4534,0.2682,0.5242
24.735415,0.0011,-0.0009,-0.0019,0,0.0001,-0.0004,6.649,3.4648,-76.5428,163.455,0.2689,0.5247
24.771115,0.0011,-0.0009,-0.0019,0,0.0001,-0.0004,6.649,3.4648,-76.5428,163.455,0.2689,0.5247
24.773069,-0.0026,-0.0027,-0.003,0,0.0001,-0.0004,6.649,3.4648,-76.5428,163.455,0.2689,0.5247
24.774357,-0.0026,-0.0027,-0.003,0,0.0001,-0.0004,6.649,3.4648,-76.5428,163.455,0.2689,0.5247
24.775593,-0.0026,-0.0027,-0.003,0,0.0001,-0.0004,6.649,3.4282,-76.5184,163.455,0.2689,0.5247
24.776825,-0.0026,-0.0027,-0.003,0,0.0001,-0.0004,6.649,3.4282,-76.5184,163.4514,0.2709,0.5226
24.841617,-0.0026,-0.0027,-0.003,0,0.0001,-0.0004,6.6246,3.3916,-76.5428,163.4514,0.2709,0.5226
24.851111,-0.0026,-0.0027,-0.003,0,0,-0.0004,6.6246,3.3916,-76.5428,163.4514,0.2709,0.5226
24.852748,-0.0026,-0.0027,-0.003,0,0,-0.0004,6.6246,3.3916,-76.5428,163.4514,0.2709,0.5226
24.853978,-0.0019,-0.0015,-0.0037,0,0,-0.0004,6.6246,3.3916,-76.5428,163.4514,0.2709,0.5226
24.855254,-0.0019,-0.0015,-0.0037,0,0,-0.0004,6.6246,3.3916,-76.5428,163.4496,0.272,0.5215
24.907099,-0.0019,-0.0015,-0.0037,0,0,-0.0004,6.6734,3.3916,-76.5184,163.4496,0.272,0.5215
24.929483,-0.0019,-0.0015,-0.0037,0,0.0001,-0.0003,6.6734,3.3916,-76.5184,163.4496,0.272,0.5215
24.931565,-0.0019,-0.0015,-0.0037,0,0.0001,-0.0003,6.6734,3.3916,-76.5184,163.4496,0.272,0.5215
24.932757,-0.0045,0.002,0.0024,0,0.0001,-0.0003,6.6734,3.3916,-76.5184,163.4496,0.272,0.5215
24.933897,-0.0045,0.002,0.0024,0,0.0001,-0.0003,6.6734,3.3916,-76.5184,163.4403,0.2706,0.518
24.970845,-0.0045,0.002,0.0024,0,0.0001,-0.0003,6.6734,3.3916,-76.5184,163.4403,0.2706,0.518
24.972971,-0.0045,0.002,0.0024,0,-0.0008,-0.0001,6.6734,3.3916,-76.5184,163.4403,0.2706,0.518
24.97423,0.0008,0.0001,-0.0002,0,-0.0008,-0.0001,6.6734,3.3916,-76.5184,163.4403,0.2706,0.518
24.975741,0.0008,0.0001,-0.0002,0,-0.0008,-0.0001,6.6978,3.3916,-76.5062,163.4403,0.2706,0.518
24.976982,0.0008,0.0001,-0.0002,0,-0.0008,-0.0001,6.6978,3.3916,-76.5062,163.4484,0.2705,0.5214
25.042321,0.0008,0.0001,-0.0002,0,-0.0008,-0.0001,6.6856,3.4282,-76.5428,163.4484,0.2705,0.5214
25.051029,0.0008,0.0001,-0.0002,0,-0.0008,-0.0001,6.6856,3.4282,-76.5428,163.4484,0.2705,0.5214
25.052698,-0.0004,-0.0004,0.0015,0,-0.0008,-0.0001,6.6856,3.4282,-76.5428,163.4484,0.2705,0.5214
25.054198,-0.0004,-0.0004,0.0015,0,0.0001,-0.0004,6.6856,3.4282,-76.5428,163.4484,0.2705,0.5214
25.055737,-0.0004,-0.0004,0.0015,0,0.0001,-0.0004,6.6856,3.4282,-76.5428,163.4471,0.2708,0.5208
25.108472,-0.0004,-0.0004,0.0015,0,0.0001,-0.0004,6.6246,3.4038,-76.5794,163.4471,0.2708,0.5208
25.130555,-0.0004,-0.0004,0.0015,0,0.0001,-0.0004,6.6246,3.4038,-76.5794,163.4471,0.2708,0.5208
25.132659,-0.0001,-0.0001,-0.0002,0,0.0001,-0.0004,6.6246,3.4038,-76.5794,163.4471,0.2708,0.5208
25.133984,-0.0001,-0.0001,-0.0002,0.0001,0.0001,0.0005,6.6246,3.4038,-76.5794,163.4471,0.2708,0.5208
25.135208,-0.0001,-0.0001,-0.0002,0.0001,0.0001,0.0005,6.6246,3.4038,-76.5794,163.446,0.2704,0.5204
25.170091,-0.0001,-0.0001,-0.0002,0.0003,0.0001,-0.0004,6.6246,3.4038,-76.5794,163.446,0.2704,0.5204
25.172436,-0.0001,-0.0001,-0.0002,0.0003,0.0001,-0.0004,6.6246,3.4038,-76.5794,163.446,0.2704,0.5204
25.173917,0.0002,-0.0018,0.001,0.0003,0.0001,-0.0004,6.6246,3.4038,-76.5794,163.446,0.2704,0.5204
25.175563,0.0002,-0.0018,0.001,0.0003,0.0001,-0.0004,6.6734,3.4526,-76.6526,163.446,0.2704,0.5204
25.176945,0.0002,-0.0018,0.001,0.0003,0.0001,-0.0004,6.6734,3.4526,-76.6526,163.4459,0.2708,0.5202
25.242072,0.0002,-0.0018,0.001,0.0003,0.0001,-0.0004,6.6734,3.4404,-76.616,163.4459,0.2708,0.5202
25.249046,0.0002,-0.0018,0.001,0.0005,0.0001,0.0001,6.6734,3.4404,-76.616,163.4459,0.2708,0.5202
25.250193,0.0002,-0.0018,0.001,0.0005,0.0001,0.0001,6.6734,3.4404,-76.616,163.4459,0.2708,0.5202
25.251371,0.0019,0.0005,0.0005,0.0005,0.0001,0.0001,6.6734,3.4404,-76.616,163.4459,0.2708,0.5202
25.252392,0.0019,0.0005,0.0005,0.0005,0.0001,0.0001,6.6734,3.4404,-76.616,163.4468,0.2686,0.5213
25.307433,0.0019,0.0005,0.0005,0.0005,0.0001,0.0001,6.6734,3.4404,-76.5794,163.4468,0.2686,0.5213
25.327511,0.0019,0.0005,0.0005,0,0.0001,-0.0004,6.6734,3.4404,-76.5794,163.4468,0.2686,0.5213
25.328977,0.0019,0.0005,0.0005,0,0.0001,-0.0004,6.6734,3.4404,-76.5794,163.4493,0.2691,0.5222
25.329934,0.0019,0.0005,0.0005,0,0.0001,-0.0004,6.6734,3.4404,-76.5794,163.4493,0.2691,0.5222
25.331184,0.0017,-0.0007,-0.0014,0,0.0001,-0.0004,6.6734,3.4404,-76.5794,163.4493,0.2691,0.5222
25.368443,0.0017,-0.0007,-0.0014,0,0.0001,-0.0004,6.6734,3.4404,-76.5794,163.4493,0.2691,0.5222
25.370419,0.0017,-0.0007,-0.0014,0,0.0001,-0.0004,6.6734,3.4404,-76.5794,163.4493,0.2691,0.5222
25.371998,-0.0001,-0.0023,-0.0011,0,0.0001,-0.0004,6.6734,3.4404,-76.5794,163.4493,0.2691,0.5222
25.373524,-0.0001,-0.0023,-0.0011,0,0.0001,-0.0004,6.6246,3.4038,-76.5794,163.4493,0.2691,0.5222
25.374787,-0.0001,-0.0023,-0.0011,0,0.0001,-0.0004,6.6246,3.4038,-76.5794,163.4495,0.2707,0.5218
25.441966,-0.0001,-0.0023,-0.0011,0,0.0001,-0.0004,6.5148,3.4038,-76.5916,163.4495,0.2707,0.5218
25.449985,-0.0001,-0.0023,-0.0011,0,0.0001,-0.0004,6.5148,3.4038,-76.5916,163.4495,0.2707,0.5218
25.451649,0.0006,-0.0003,-0.0013,0,0.0001,-0.0004,6.5148,3.4038,-76.5916,163.4495,0.2707,0.5218
25.452827,0.0006,-0.0003,-0.0013,0,0.0001,-0.0004,6.5148,3.4038,-76.5916,163.45,0.271,0.5219
25.454027,0.0006,-0.0003,-0.0013,0,0.0001,-0.0004,6.5148,3.4038,-76.5916,163.45,0.271,0.5219
25.5078,0.0006,-0.0003,-0.0013,0,0.0001,-0.0004,6.527,3.4282,-76.5672,163.45,0.271,0.5219
25.527841,0.0006,-0.0003,-0.0013,0,0.0001,0.0005,6.527,3.4282,-76.5672,163.45,0.271,0.5219
25.529682,0.0006,-0.0003,-0.0013,0,0.0001,0.0005,6.527,3.4282,-76.5672,163.4486,0.2712,0.5213
25.530976,-0.0005,-0.0003,0.0012,0,0.0001,0.0005,6.527,3.4282,-76.5672,163.4486,0.2712,0.5213
25.532262,-0.0005,-0.0003,0.0012,0,0.0001,0.0005,6.527,3.4282,-76.5672,163.4486,0.2712,0.5213
25.567985,-0.0005,-0.0003,0.0012,0.0009,0.0009,0.0004,6.527,3.4282,-76.5672,163.4486,0.2712,0.5213
25.569549,-0.0005,-0.0003,0.0012,0.0009,0.0009,0.0004,6.527,3.4282,-76.5672,163.4486,0.2712,0.5213
25.570744,-0.0016,0.001,0.0011,0.0009,0.0009,0.0004,6.527,3.4282,-76.5672,163.4486,0.2712,0.5213
25.573095,-0.0016,0.001,0.0011,0.0009,0.0009,0.0004,6.588,3.416,-76.5428,163.4486,0.2712,0.5213
25.574153,-0.0016,0.001,0.0011,0.0009,0.0009,0.0004,6.588,3.416,-76.5428,163.4343,0.2672,0.5164
25.642297,-0.0016,0.001,0.0011,0.0009,0.0009,0.0004,6.5514,3.3672,-76.5428,163.4343,0.2672,0.5164
25.648429,-0.0016,0.001,0.0011,0,-0.0004,0.0001,6.5514,3.3672,-76.5428,163.4343,0.2672,0.5164
25.650106,-0.0016,0.001,0.0011,0,-0.0004,0.0001,6.5514,3.3672,-76.5428,163.4343,0.2672,0.5164
25.651661,0.0011,-0.0019,0.0006,0,-0.0004,0.0001,6.5514,3.3672,-76.5428,163.4343,0.2672,0.5164
25.653158,0.0011,-0.0019,0.0006,0,-0.0004,0.0001,6.5514,3.3672,-76.5428,163.4412,0.2686,0.5189
25.707515,0.0011,-0.0019,0.0006,0,-0.0004,0.0001,6.5636,3.294,-76.4452,163.4412,0.2686,0.5189
25.727935,0.0011,-0.0019,0.0006,0,0.0001,0.0007,6.5636,3.294,-76.4452,163.4412,0.2686,0.5189
25.729839,0.0011,-0.0019,0.0006,0,0.0001,0.0007,6.5636,3.294,-76.4452,163.4412,0.2686,0.5189
25.731076,0.0003,-0.0003,0.0002,0,0.0001,0.0007,6.5636,3.294,-76.4452,163.4412,0.2686,0.5189
25.732243,0.0003,-0.0003,0.0002,0,0.0001,0.0007,6.5636,3.294,-76.4452,163.4412,0.2689,0.5188
25.767173,0.0003,-0.0003,0.0002,0,0.0001,-0.0003,6.5636,3.294,-76.4452,163.4412,0.2689,0.5188
25.768849,0.0003,-0.0003,0.0002,0,0.0001,-0.0003,6.5636,3.294,-76.4452,163.4412,0.2689,0.5188
25.77001,0.0003,-0.0003,0.0002,0,0.0001,-0.0003,6.5636,3.294,-76.4452,163.4412,0.2689,0.5188
25.773608,0.0003,-0.0003,0.0002,0,0.0001,-0.0003,6.5758,3.3428,-76.4452,163.4412,0.2689,0.5188
25.774776,0.0003,-0.0003,0.0002,0,0.0001,-0.0003,6.5758,3.3428,-76.4452,163.4412,0.2691,0.5187
25.841784,0.0003,-0.0003,0.0002,0,0.0001,-0.0003,6.5514,3.3672,-76.4574,163.4412,0.2691,0.5187
25.848026,0.0003,-0.0003,0.0002,0.0005,0.0001,0.0007,6.5514,3.3672,-76.4574,163.4412,0.2691,0.5187
25.849209,0.0003,-0.0003,0.0002,0.0005,0.0001,0.0007,6.5514,3.3672,-76.4574,163.4412,0.2691,0.5187
25.850235,0.0011,-0.0009,-0.0005,0.0005,0.0001,0.0007,6.5514,3.3672,-76.4574,163.4412,0.2691,0.5187
25.851393,0.0011,-0.0009,-0.0005,0.0005,0.0001,0.0007,6.5514,3.3672,-76.4574,163.4413,0.2677,0.5192
25.908442,0.0011,-0.0009,-0.0005,0.0005,0.0001,0.0007,6.6124,3.4282,-76.3842,163.4413,0.2677,0.5192
25.926575,0.0011,-0.0009,-0.0005,0,0.0001,-0.0003,6.6124,3.4282,-76.3842,163.4413,0.2677,0.5192
25.928276,0.0011,-0.0009,-0.0005,0,0.0001,-0.0003,6.6124,3.4282,-76.3842,163.4435,0.268,0.5201
25.92938,0.0011,-0.0009,-0.0005,0,0.0001,-0.0003,6.6124,3.4282,-76.3842,163.4435,0.268,0.5201
25.930471,0.0017,-0.0004,0.0002,0,0.0001,-0.0003,6.6124,3.4282,-76.3842,163.4435,0.268,0.5201
25.966199,0.0017,-0.0004,0.0002,0,0.0001,-0.0003,6.6124,3.4282,-76.3842,163.4435,0.268,0.5201
25.968165,0.0017,-0.0004,0.0002,0,0.0001,0.0007,6.6124,3.4282,-76.3842,163.4435,0.268,0.5201
25.969442,0.0016,-0.0023,0.0039,0,0.0001,0.0007,6.6124,3.4282,-76.3842,163.4435,0.268,0.5201
25.973638,0.0016,-0.0023,0.0039,0,0.0001,0.0007,6.6734,3.5014,-76.3598,163.4435,0.268,0.5201
25.975146,0.0016,-0.0023,0.0039,0,0.0001,0.0007,6.6734,3.5014,-76.3598,163.4466,0.2697,0.5209
26.042864,0.0016,-0.0023,0.0039,0,0.0001,0.0007,6.6002,3.4526,-76.2988,163.4466,0.2697,0.5209
26.047891,0.0016,-0.0023,0.0039,0,0.0001,0.0007,6.6002,3.4526,-76.2988,163.4466,0.2697,0.5209
26.049313,0.0016,-0.0023,0.0039,0,-0.0005,-0.0004,6.6002,3.4526,-76.2988,163.4466,0.2697,0.5209
26.050813,0.0016,-0.0023,0.0039,0,-0.0005,-0.0004,6.6002,3.4526,-76.2988,163.4504,0.2678,0.523
26.0524,0.0005,0.0026,0.0022,0,-0.0005,-0.0004,6.6002,3.4526,-76.2988,163.4504,0.2678,0.523
26.108643,0.0005,0.0026,0.0022,0,-0.0005,-0.0004,6.5148,3.4526,-76.3354,163.4504,0.2678,0.523
26.12698,0.0005,0.0026,0.0022,0,-0.0005,-0.0004,6.5148,3.4526,-76.3354,163.4504,0.2678,0.523
26.12916,0.0014,-0.0025,0.0003,0,-0.0005,-0.0004,6.5148,3.4526,-76.3354,163.4504,0.2678,0.523
26.130536,0.0014,-0.0025,0.0003,0,-0.0005,-0.0004,6.5148,3.4526,-76.3354,163.4533,0.2696,0.5237
26.132241,0.0014,-0.0025,0.0003,0,0.0001,-0.0004,6.5148,3.4526,-76.3354,163.4533,0.2696,0.5237
26.165925,0.0014,-0.0025,0.0003,0,0.0001,-0.0004,6.5148,3.4526,-76.3354,163.4533,0.2696,0.5237
26.168564,0.0013,-0.0024,-0.0018,0,0.0001,-0.0004,6.5148,3.4526,-76.3354,163.4533,0.2696,0.5237
26.169812,0.0013,-0.0024,-0.0018,0,0.0001,-0.0004,6.5148,3.4526,-76.3354,163.4533,0.2696,0.5237
26.174113,0.0013,-0.0024,-0.0018,0,0.0001,-0.0004,6.527,3.4282,-76.2988,163.4533,0.2696,0.5237
26.176175,0.0013,-0.0024,-0.0018,0,0.0001,-0.0004,6.527,3.4282,-76.2988,163.4561,0.2713,0.5244
26.241698,0.0013,-0.0024,-0.0018,0,0.0001,-0.0004,6.4416,3.477,-76.2744,163.4561,0.2713,0.5244
26.24684,0.0013,-0.0024,-0.0018,0,0.0001,-0.0004,6.4416,3.477,-76.2744,163.4561,0.2713,0.5244
26.248288,0.001,-0.0002,-0.0009,0,0.0001,-0.0004,6.4416,3.477,-76.2744,163.4561,0.2713,0.5244
26.249505,0.001,-0.0002,-0.0009,0,0.0001,-0.0004,6.4416,3.477,-76.2744,163.4561,0.2713,0.5244
26.250732,0.001,-0.0002,-0.0009,0,0.0001,-0.0004,6.4416,3.477,-76.2744,163.4572,0.2715,0.5248
26.307126,0.001,-0.0002,-0.0009,0,0.0001,-0.0004,6.4172,3.4892,-76.2622,163.4572,0.2715,0.5248
26.325612,0.001,-0.0002,-0.0009,0,0.0001,-0.0004,6.4172,3.4892,-76.2622,163.4572,0.2715,0.5248
26.327718,-0.0014,-0.0019,-0.0025,0,0.0001,-0.0004,6.4172,3.4892,-76.2622,163.4572,0.2715,0.5248
26.329064,-0.0014,-0.0019,-0.0025,0,0.0001,-0.0001,6.4172,3.4892,-76.2622,163.4572,0.2715,0.5248
26.330181,-0.0014,-0.0019,-0.0025,0,0.0001,-0.0001,6.4172,3.4892,-76.2622,163.4551,0.2728,0.5235
26.366439,-0.0014,-0.0019,-0.0025,0,0.0001,-0.0001,6.4172,3.4892,-76.2622,163.4551,0.2728,0.5235
26.368427,-0.0014,-0.0019,-0.0025,0,0.0001,0.0007,6.4172,3.4892,-76.2622,163.4551,0.2728,0.5235
26.369669,-0.0029,0,-0.002,0,0.0001,0.0007,6.4172,3.4892,-76.2622,163.4551,0.2728,0.5235
26.376484,-0.0029,0,-0.002,0,0.0001,0.0007,6.3684,3.3916,-76.2866,163.4551,0.2728,0.5235
26.378566,-0.0029,0,-0.002,0,0.0001,0.0007,6.3684,3.3916,-76.2866,163.4495,0.2729,0.5212
26.442386,-0.0029,0,-0.002,0,0.0001,0.0007,6.3196,3.3306,-76.311,163.4495,0.2729,0.5212
26.444675,-0.0029,0,-0.002,0,0.0001,0.0007,6.3196,3.3306,-76.311,163.4495,0.2729,0.5212
26.445945,-0.0029,0,-0.002,0.0004,0.0001,-0.0004,6.3196,3.3306,-76.311,163.4495,0.2729,0.5212
26.447193,0.0005,-0.0003,-0.0015,0.0004,0.0001,-0.0004,6.3196,3.3306,-76.311,163.4495,0.2729,0.5212
26.448283,0.0005,-0.0003,-0.0015,0.0004,0.0001,-0.0004,6.3196,3.3306,-76.311,163.4487,0.2713,0.5213
26.508363,0.0005,-0.0003,-0.0015,0.0004,0.0001,-0.0004,6.2708,3.2696,-76.2866,163.4487,0.2713,0.5213
26.524983,0.0005,-0.0003,-0.0015,0.0004,0.0001,-0.0004,6.2708,3.2696,-76.2866,163.4487,0.2713,0.5213
26.526245,-0.0004,-0.0029,-0.0013,0.0004,0.0001,-0.0004,6.2708,3.2696,-76.2866,163.4487,0.2713,0.5213
26.527313,-0.0004,-0.0029,-0.0013,0,0.0001,-0.0004,6.2708,3.2696,-76.2866,163.4487,0.2713,0.5213
26.528364,-0.0004,-0.0029,-0.0013,0,0.0001,-0.0004,6.2708,3.2696,-76.2866,163.4487,0.2734,0.5207
26.564918,-0.0003,0.0016,-0.0012,0,0.0001,-0.0004,6.2708,3.2696,-76.2866,163.4487,0.2734,0.5207
26.566984,-0.0003,0.0016,-0.0012,0,0.0001,-0.0004,6.2708,3.2696,-76.2866,163.4487,0.2734,0.5207
26.568172,-0.0003,0.0016,-0.0012,0,0.0001,-0.0004,6.2708,3.2696,-76.2866,163.4487,0.2734,0.5207
26.574813,-0.0003,0.0016,-0.0012,0,0.0001,-0.0004,6.3196,3.3428,-76.4086,163.4487,0.2734,0.5207
26.576777,-0.0003,0.0016,-0.0012,0,0.0001,-0.0004,6.3196,3.3428,-76.4086,163.4467,0.2722,0.5202
26.643024,-0.0003,0.0016,-0.0012,0,0.0001,-0.0004,6.4538,3.3306,-76.372,163.4467,0.2722,0.5202
26.645123,-0.0003,0.0016,-0.0012,0,0.0001,-0.0004,6.4538,3.3306,-76.372,163.4467,0.2722,0.5202
